id,carrier,player,approver,amountOfCarries,carryDifficulty,carryType,attachmentLink,time
1306,726660898793717800,692214130807144508,,2,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1070829249033932870/transcript-t4-eman-18-lhut.html,2023-02-02 04:24:15
1307,747500781845872775,893771851438886922,,1,F7,S+,"https://cdn.discordapp.com/attachments/796770232340578365/1071858886237245462/transcript-closed-f7-24-aryakthebig.html 
<Server-Info>",2023-02-05 19:23:29
1308,449468151026155520,449468151026155520,,1,F5,S,https://cdn.discordapp.com/attachments/796770232340578365/1086671898055807027/transcript-closed-f5-39-rediikk.html,2023-03-18 16:25:59
1309,424977521692639253,1075209175229014026,,1,F4,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086708856740139048/transcript-closed-f4-16-probanana001.html,2023-03-18 18:36:22
1310,990991977833197578,856733859420045352,449468151026155520,10,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1086714260551372840/transcript-t4-eman-24-diamondslimeo.html,2023-03-18 19:14:02
1311,444645441980858368,435697662071799819,,2,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1086725316124348426/transcript-t4-eman-27-dug_gimmedome.html,2023-03-18 19:58:01
1312,740227876128948294,249613157062934543,,1,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086728553837641859/transcript-closed-f6-20-davidv2001.html,2023-03-18 19:51:25
1313,990991977833197578,856733859420045352,,4,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1086732476115865680/transcript-t4-eman-24-diamondslimeo.html,2023-03-18 20:23:32
1314,990991977833197578,856733859420045352,,1,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1086732476115865680/transcript-t4-eman-24-diamondslimeo.html,2023-03-18 20:26:33
1315,444645441980858368,936770607868158002,,2,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1086739697017045073/transcript-t4-eman-22-yuwei1.html,2023-03-18 20:55:15
1316,256122701884817419,474985780742455306,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086747022603845842/transcript-closed-f7-milujudana.html,2023-03-18 21:24:26
1317,703893493399158784,518553471830589451,,1,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1086751475088232588/transcript-closed-t3-eman-nathan1105.html,2023-03-18 18:56:11
1318,703893493399158784,418524015406350359,,1,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1086751483875311656/transcript-closed-t3-eman-26-xkns.html,2023-03-18 20:07:06
1319,703893493399158784,1002507947512967189,,2,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1086751499364868236/transcript-closed-t3-eman-10-ronga543.html,2023-03-18 20:52:23
1320,703893493399158784,1002507947512967189,,4,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1086751511763230720/transcript-closed-t3-eman-10-ronga543.html,2023-03-18 21:17:22
1321,382988984449630219,282948817282662402,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086753054260478042/transcript-closed-f7-13-jigachad_.html,2023-03-18 21:48:21
1322,718107192691261512,675395058027200533,,1,F7,S,https://cdn.discordapp.com/attachments/796770232340578365/1086753074758041671/transcript-closed-f7-22-brightgreen.html,2023-03-18 16:09:23
1323,506548230507593748,712630391407640588,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086753084706918430/transcript-closed-f7-16-fillethehero.html,2023-03-18 01:20:13
1324,1021534070934601748,712630391407640588,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086753084706918430/transcript-closed-f7-16-fillethehero.html,2023-03-18 01:51:40
1325,561893110976610304,535080049423024129,,2,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1086758903376781422/transcript-t4-eman-16-burgify.html,2023-03-18 20:56:14
1326,382988984449630219,404505135621079041,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086795856340058212/transcript-closed-f7-15-itweston.html,2023-03-19 00:38:27
1327,382988984449630219,860278194829262898,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086824668629061693/transcript-closed-f7-24-lynxdd.html,2023-03-19 02:32:37
1328,382988984449630219,353474670063779840,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086827478292639805/transcript-closed-f7-24-pierusv.html,2023-03-19 02:44:08
1329,513475066139508737,1056709595969638481,,3,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086856019579240529/transcript-closed-f6-16-malvernmouse20.html,2023-03-18 22:40:58
1330,795048346955677748,598892127212273684,884589309037011015,11,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1086730104845115412/transcript-t4-eman-16-kyblik007.html,2023-03-18 20:17:09
1331,444645441980858368,655030841688457217,884589309037011015,10,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1086741205003542598/transcript-t4-eman-21-harithstadu.html,2023-03-18 21:01:14
1332,847586539315265566,544805031837171713,,1,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086869153882832946/transcript-closed-f6-0-teotoivo.html,2023-03-19 01:35:28
1333,449468151026155520,348064382565220355,,1,F5,S,https://cdn.discordapp.com/attachments/796770232340578365/1086918866304770088/transcript-closed-f5-39-markyk.html,2023-03-18 14:11:16
1334,690411161606291496,371982223597109258,,1,F4,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1086955238969323661/transcript-claimed-f4-4996.html,2023-03-19 11:11:18
1335,465913291542364180,306642142573625345,,2,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1086979172901060668/transcript-closed-t3-eman-18-organc.html,2023-03-19 12:46:50
1336,465913291542364180,306642142573625345,,2,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1086979172901060668/transcript-closed-t3-eman-18-organc.html,2023-03-19 12:39:47
1337,448516647742078996,780243944214233148,,2,F5,S,https://cdn.discordapp.com/attachments/796770232340578365/1086986327322542200/transcript-closed-f5-18-bluen0es.html,2023-03-19 13:15:23
1338,465913291542364180,1086919832714350673,,1,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1086993370997588030/transcript-closed-t3-eman-25-hxttrick.html,2023-03-19 12:53:09
1339,320298518130458624,1081347551338442885,,2,F6,S+,https://cdn.discordapp.com/attachments/796770232340578365/1087007605601337414/transcript-closed-f6-19-axosaurusrex.html,2023-03-19 14:39:51
1340,320298518130458624,691091684490215434,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087007697636954172/transcript-closed-f7-24-harisimo.html,2023-03-19 14:40:09
1341,320298518130458624,691091684490215434,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087007697636954172/transcript-closed-f7-24-harisimo.html,2023-03-19 02:15:00
1342,703893493399158784,792765080978063411,,3,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1087024898448314490/transcript-closed-t3-eman-21-heyitsr.html,2023-03-19 14:38:56
1343,690411161606291496,936638897734180904,,1,F5,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087028915245158420/transcript-claimed-f5-4953.html,2023-03-19 16:04:30
1344,465913291542364180,1002507947512967189,,1,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087071735016337449/transcript-t4-eman-10-ronga543.html,2023-03-19 18:54:44
1345,634476639203360779,549224355385573378,,1,MASTER_MODE,Floor 7,https://cdn.discordapp.com/attachments/796770232340578365/1087073316646420490/transcript-claimed-mm-1767.html,2023-03-19 19:00:56
1346,465913291542364180,795054313911222303,,4,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1087075123430948874/transcript-closed-t3-eman-25-britishes.html,2023-03-19 19:07:34
1347,1010325578949345300,765727299181084702,,3,F5,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087081102939799613/transcript-closed-f5-16-kuma_taki.html,2023-03-19 18:50:15
1348,256122701884817419,1027057853787279390,356134481452597250,10,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1087081967125794826/transcript-closed-f6-22-yuiji2.html,2023-03-19 19:31:44
1349,320298518130458624,1056709595969638481,356134481452597250,10,F6,S+,https://cdn.discordapp.com/attachments/796770232340578365/1087081753778335874/transcript-f6-16-malvernmouse20.html,2023-03-19 19:34:20
1350,448516647742078996,568451975142703125,356134481452597250,5,F6,S+,https://cdn.discordapp.com/attachments/796770232340578365/1087035245880168528/transcript-closed-f6-16-poisson_pilote.html,2023-03-19 16:29:46
1351,320298518130458624,1056709595969638481,356134481452597250,10,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087007600496873570/transcript-closed-f6-16-malvernmouse20.html,2023-03-19 14:39:28
1352,465913291542364180,1086919832714350673,356134481452597250,6,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1086993370997588030/transcript-closed-t3-eman-25-hxttrick.html,2023-03-19 13:43:12
1353,444645441980858368,435697662071799819,356134481452597250,13,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1086921571777646652/transcript-t4-eman-27-dug_gimmedome.html,2023-03-19 08:57:57
1354,465913291542364180,422470448643833877,,1,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1087090862959374427/transcript-closed-t3-eman-10-pogopako.html,2023-03-19 20:08:39
1355,465913291542364180,792765080978063411,,2,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087102318790582282/transcript-t4-eman-21-heyitsr.html,2023-03-19 20:56:17
1356,449468151026155520,1056709595969638481,356134481452597250,12,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087111510158999632/transcript-closed-f6-16-malvernmouse20.html,2023-03-19 21:19:08
1357,465913291542364180,485294788279533588,356134481452597250,6,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087098977066963065/transcript-t4-eman-19-daskrypto.html,2023-03-19 20:42:41
1358,465913291542364180,422470448643833877,356134481452597250,6,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087090862959374427/transcript-closed-t3-eman-10-pogopako.html,2023-03-19 20:08:46
1359,740227876128948294,329661361967857664,,3,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1087115709001244692/transcript-closed-f6-23-europalifekiko.html,2023-03-19 21:47:26
1360,718107192691261512,404505135621079041,,1,F7,S+,https://cdn.discordapp.com/attachments/796770232340578365/1087116255720394762/transcript-closed-f7-15-itweston.html,2023-03-19 21:50:54
1361,449468151026155520,888136935342768158,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087190171079946240/transcript-closed-f7-26-paddie_.html,2023-03-20 02:45:22
1362,320298518130458624,888136935342768158,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087190171079946240/transcript-closed-f7-26-paddie_.html,2023-03-20 02:45:14
1363,320298518130458624,888136935342768158,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087190171079946240/transcript-closed-f7-26-paddie_.html,2023-03-20 02:45:34
1364,717380188417032215,329661361967857664,,3,F5,S,https://cdn.discordapp.com/attachments/796770232340578365/1087207988995047545/transcript-closed-f5-23-europalifekiko.html,2023-03-19 22:13:25
1365,506548230507593748,649821067799691284,,1,F5,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087208037732859974/transcript-closed-f5-8-crazyflyersfan53.html,2023-03-20 03:34:39
1366,670696559020605440,770333133836910602,,1,F4,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087208086126739526/transcript-closed-f4-18-riddlemethi5.html,2023-03-19 21:57:36
1367,703893493399158784,795054313911222303,884589309037011015,9,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1087207789916598352/transcript-closed-t3-eman-25-britishes.html,2023-03-19 21:39:57
1368,406530697403039746,570619030092644382,884589309037011015,14,F5,S,https://cdn.discordapp.com/attachments/796770232340578365/1087208031084892241/transcript-closed-f5-josh-kirk.html,2023-03-20 03:54:49
1369,406530697403039746,340148599977672745,884589309037011015,12,F5,S,https://cdn.discordapp.com/attachments/796770232340578365/1087209063923859516/transcript-closed-f5-9-infinitrvolution.html,2023-03-20 03:54:29
1370,330512497951899649,570619030092644382,,1,F5,S,https://cdn.discordapp.com/attachments/796770232340578365/1087277693185314898/transcript-closed-f5-josh-kirk.html,2023-03-20 04:41:03
1371,416784745414787074,651605436969254925,,1,F5,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087277703075471421/transcript-closed-f5-11-holy_spqr.html,2023-03-20 06:49:50
1372,594699772250685440,297586035246891010,356134481452597250,5,F5,S+,https://cdn.discordapp.com/attachments/796770232340578365/1087277727142391818/transcript-closed-f5-14-rixedy.html,2023-03-20 06:00:44
1373,444645441980858368,295667479756406786,356134481452597250,22,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087267822285115442/transcript-t4-eman-0-scapeparagon.html,2023-03-20 07:53:39
1374,444645441980858368,274647659162238996,,3,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087332691537567774/transcript-t4-eman-27-nordling_.html,2023-03-20 12:11:39
1375,465913291542364180,641714968361697310,,1,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087400933308256356/transcript-t4-eman-24-gaffix.html,2023-03-20 16:42:46
1376,465913291542364180,282948817282662402,,2,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087400942397308958/transcript-t4-eman-13-jigachad_.html,2023-03-20 16:38:42
1377,465913291542364180,282948817282662402,,3,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087404924440162466/transcript-t4-eman-13-jigachad_.html,2023-03-20 16:58:16
1378,448516647742078996,329661361967857664,,3,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1087407966791159898/transcript-closed-f6-23-europalifekiko.html,2023-03-20 17:10:02
1379,465913291542364180,282948817282662402,,1,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087408699619954852/transcript-t4-eman-13-jigachad_.html,2023-03-20 17:13:30
1380,465913291542364180,792765080978063411,,2,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1087412315692998706/transcript-t4-eman-21-heyitsr.html,2023-03-20 17:26:17
1381,448516647742078996,570619030092644382,,4,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1087417054447030353/transcript-closed-f6-josh-kirk.html,2023-03-20 17:22:15
1382,708691496953708626,570619030092644382,,4,F5,S,https://cdn.discordapp.com/attachments/796770232340578365/1087417416419639347/transcript-closed-f5-josh-kirk.html,2023-03-20 14:17:49
1383,635923043985653801,226126133568077825,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087417617125490791/transcript-closed-f7-24-brorfxd.html,2023-03-20 05:49:52
1384,506548230507593748,292798858608508939,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087417635425226752/transcript-closed-f7-24-astrooooooooooo_.html,2023-03-20 04:01:08
1385,1021534070934601748,292798858608508939,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1087417635425226752/transcript-closed-f7-24-astrooooooooooo_.html,2023-03-20 04:01:10
1386,708691496953708626,794249200266248223,,2,F4,S,https://cdn.discordapp.com/attachments/796770232340578365/1087419886403326052/transcript-closed-f4-10-supermanh1.html,2023-03-20 17:03:06
